#RollName DetId Area x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4
W-2_RB4+_S04_Forward 637641197 18529.6 -159.75 704.55 -529.5 -11.75 704.55 -529.5 -11.75 704.55 -654.7 -159.75 704.55 -654.7 
W-2_RB4++_S04_Forward 637645293 18529.6 -309.75 704.55 -529.5 -161.75 704.55 -529.5 -161.75 704.55 -654.7 -309.75 704.55 -654.7 
W-2_RB4-_S05_Backward 637567597 23146.2 -430.823 564.808 -412 -259.35 663.808 -412 -259.35 663.808 -528.9 -430.823 564.808 -528.9 
W-2_RB4+_S05_Backward 637571693 23146.2 -604.029 464.808 -412 -432.556 563.808 -412 -432.556 563.808 -528.9 -604.029 464.808 -528.9 
W-2_RB4-_S05_Forward 637633133 24789.6 -430.823 564.808 -529.5 -259.35 663.808 -529.5 -259.35 663.808 -654.7 -430.823 564.808 -654.7 
W-2_RB4+_S05_Forward 637637229 24789.6 -604.029 464.808 -529.5 -432.556 563.808 -529.5 -432.556 563.808 -654.7 -604.029 464.808 -654.7 
W-2_RB4-_S06_Backward 637567725 23146.2 -655.508 273.727 -412 -556.508 445.2 -412 -556.508 445.2 -528.9 -655.508 273.727 -528.9 
W-2_RB4+_S06_Backward 637571821 23146.2 -755.508 100.521 -412 -656.508 271.994 -412 -656.508 271.994 -528.9 -755.508 100.521 -528.9 
W-2_RB4-_S06_Forward 637633261 24789.6 -655.508 273.727 -529.5 -556.508 445.2 -529.5 -556.508 445.2 -654.7 -655.508 273.727 -654.7 
W-2_RB4+_S06_Forward 637637357 24789.6 -755.508 100.521 -529.5 -656.508 271.994 -529.5 -656.508 271.994 -654.7 -755.508 100.521 -654.7 
W-2_RB4-_S07_Backward 637567853 23146.2 -704.55 -90.7 -412 -704.55 107.3 -412 -704.55 107.3 -528.9 -704.55 -90.7 -528.9 
W-2_RB4+_S07_Backward 637571949 23146.2 -704.55 -290.7 -412 -704.55 -92.7 -412 -704.55 -92.7 -528.9 -704.55 -290.7 -528.9 
W-2_RB4-_S07_Forward 637633389 24789.6 -704.55 -90.7 -529.5 -704.55 107.3 -529.5 -704.55 107.3 -654.7 -704.55 -90.7 -654.7 
W-2_RB4+_S07_Forward 637637485 24789.6 -704.55 -290.7 -529.5 -704.55 -92.7 -529.5 -704.55 -92.7 -654.7 -704.55 -290.7 -654.7 
W-2_RB4+_S08_Backward 637572077 17301.2 -489.808 -560.727 -412 -563.808 -432.556 -412 -563.808 -432.556 -528.9 -489.808 -560.727 -528.9 
W-2_RB4-_S08_Backward 637567981 23146.2 -564.808 -430.823 -412 -663.808 -259.35 -412 -663.808 -259.35 -528.9 -564.808 -430.823 -528.9 
W-2_RB4+_S08_Forward 637637613 18529.6 -489.808 -560.727 -529.5 -563.808 -432.556 -529.5 -563.808 -432.556 -654.7 -489.808 -560.727 -654.7 
W-2_RB4-_S08_Forward 637633517 24789.6 -564.808 -430.823 -529.5 -663.808 -259.35 -529.5 -663.808 -259.35 -654.7 -564.808 -430.823 -654.7 
W-2_RB4_S09_Backward 637568109 23146.2 -262.597 -664.763 -412 -434.07 -565.763 -412 -434.07 -565.763 -528.9 -262.597 -664.763 -528.9 
W-2_RB4_S09_Forward 637633645 24789.6 -262.597 -664.763 -529.5 -434.07 -565.763 -529.5 -434.07 -565.763 -654.7 -262.597 -664.763 -654.7 
W-2_RB4-_S10_Backward 637568237 28991.2 -10.7 -704.55 -412 -258.7 -704.55 -412 -258.7 -704.55 -528.9 -10.7 -704.55 -528.9 
W-2_RB4-_S10_Forward 637633773 31049.6 -10.7 -704.55 -529.5 -258.7 -704.55 -529.5 -258.7 -704.55 -654.7 -10.7 -704.55 -654.7 
W-2_RB4+_S10_Backward 637572333 28991.2 258.7 -704.55 -412 10.7 -704.55 -412 10.7 -704.55 -528.9 258.7 -704.55 -528.9 
W-2_RB4+_S10_Forward 637637869 31049.6 258.7 -704.55 -529.5 10.7 -704.55 -529.5 10.7 -704.55 -654.7 258.7 -704.55 -654.7 
W-2_RB4_S11_Backward 637568365 23146.2 434.04 -565.78 -412 262.567 -664.78 -412 262.567 -664.78 -528.9 434.04 -565.78 -528.9 
W-2_RB4_S11_Forward 637633901 24789.6 434.04 -565.78 -529.5 262.567 -664.78 -529.5 262.567 -664.78 -654.7 434.04 -565.78 -654.7 
W-2_RB4-_S12_Backward 637568493 17301.2 563.808 -432.556 -412 489.808 -560.727 -412 489.808 -560.727 -528.9 563.808 -432.556 -528.9 
W-2_RB4+_S12_Backward 637572589 23146.2 663.808 -259.35 -412 564.808 -430.823 -412 564.808 -430.823 -528.9 663.808 -259.35 -528.9 
W-2_RB4-_S12_Forward 637634029 18529.6 563.808 -432.556 -529.5 489.808 -560.727 -529.5 489.808 -560.727 -654.7 563.808 -432.556 -654.7 
W-2_RB4+_S12_Forward 637638125 24789.6 663.808 -259.35 -529.5 564.808 -430.823 -529.5 564.808 -430.823 -654.7 663.808 -259.35 -654.7 
W-1_RB1in_S01_Backward 637566993 24081.4 413.675 140.6 -146.4 413.675 -65.4 -146.4 413.675 -65.4 -263.3 413.675 140.6 -263.3 
W-1_RB1in_S01_Forward 637632529 25791.2 413.675 140.6 -263.9 413.675 -65.4 -263.9 413.675 -65.4 -389.1 413.675 140.6 -389.1 
W-1_RB1out_S01_Backward 637569041 24081.4 448.675 -69.9 -146.4 448.675 136.1 -146.4 448.675 136.1 -263.3 448.675 -69.9 -263.3 
W-1_RB1out_S01_Forward 637634577 25791.2 448.675 -69.9 -263.9 448.675 136.1 -263.9 448.675 136.1 -389.1 448.675 -69.9 -389.1 
W-1_RB1in_S02_Backward 637567121 24081.4 287.953 328.601 -146.4 390.953 150.199 -146.4 390.953 150.199 -263.3 287.953 328.601 -263.3 
W-1_RB1in_S02_Forward 637632657 25791.2 287.953 328.601 -263.9 390.953 150.199 -263.9 390.953 150.199 -389.1 287.953 328.601 -389.1 
W-1_RB1out_S02_Backward 637569169 24081.4 423.514 163.802 -146.4 320.514 342.204 -146.4 320.514 342.204 -263.3 423.514 163.802 -263.3 
W-1_RB1out_S02_Forward 637634705 25791.2 423.514 163.802 -263.9 320.514 342.204 -263.9 320.514 342.204 -389.1 423.514 163.802 -389.1 
W-1_RB1in_S03_Backward 637567249 20064.4 85.0743 428.553 -185.4 263.476 325.553 -185.4 263.476 325.553 -282.8 85.0743 428.553 -282.8 
W-1_RB1in_S03_Forward 637632785 21774.2 85.0743 428.553 -283.4 263.476 325.553 -283.4 263.476 325.553 -389.1 85.0743 428.553 -389.1 
W-1_RB1out_S03_Backward 637569297 20064.4 284.873 353.614 -185.4 106.471 456.614 -185.4 106.471 456.614 -282.8 284.873 353.614 -282.8 
W-1_RB1out_S03_Forward 637634833 21774.2 284.873 353.614 -283.4 106.471 456.614 -283.4 106.471 456.614 -389.1 284.873 353.614 -389.1 
W-1_RB1in_S04_Backward 637567377 24081.4 -140.6 413.675 -146.4 65.4 413.675 -146.4 65.4 413.675 -263.3 -140.6 413.675 -263.3 
W-1_RB1in_S04_Forward 637632913 25791.2 -140.6 413.675 -263.9 65.4 413.675 -263.9 65.4 413.675 -389.1 -140.6 413.675 -389.1 
W-1_RB1out_S04_Backward 637569425 24081.4 69.9 448.675 -146.4 -136.1 448.675 -146.4 -136.1 448.675 -263.3 69.9 448.675 -263.3 
W-1_RB1out_S04_Forward 637634961 25791.2 69.9 448.675 -263.9 -136.1 448.675 -263.9 -136.1 448.675 -389.1 69.9 448.675 -389.1 
W-1_RB1in_S05_Backward 637567505 24081.4 -328.601 287.953 -146.4 -150.199 390.953 -146.4 -150.199 390.953 -263.3 -328.601 287.953 -263.3 
W-1_RB1in_S05_Forward 637633041 25791.2 -328.601 287.953 -263.9 -150.199 390.953 -263.9 -150.199 390.953 -389.1 -328.601 287.953 -389.1 
W-1_RB1out_S05_Backward 637569553 24081.4 -163.802 423.514 -146.4 -342.204 320.514 -146.4 -342.204 320.514 -263.3 -163.802 423.514 -263.3 
W-1_RB1out_S05_Forward 637635089 25791.2 -163.802 423.514 -263.9 -342.204 320.514 -263.9 -342.204 320.514 -389.1 -163.802 423.514 -389.1 
W-1_RB1in_S06_Backward 637567633 24081.4 -428.553 85.0743 -146.4 -325.553 263.476 -146.4 -325.553 263.476 -263.3 -428.553 85.0743 -263.3 
W-1_RB1in_S06_Forward 637633169 25791.2 -428.553 85.0743 -263.9 -325.553 263.476 -263.9 -325.553 263.476 -389.1 -428.553 85.0743 -389.1 
W-1_RB1out_S06_Backward 637569681 24081.4 -353.614 284.873 -146.4 -456.614 106.471 -146.4 -456.614 106.471 -263.3 -353.614 284.873 -263.3 
W-1_RB1out_S06_Forward 637635217 25791.2 -353.614 284.873 -263.9 -456.614 106.471 -263.9 -456.614 106.471 -389.1 -353.614 284.873 -389.1 
W-1_RB1in_S07_Backward 637567761 24081.4 -413.675 -140.6 -146.4 -413.675 65.4 -146.4 -413.675 65.4 -263.3 -413.675 -140.6 -263.3 
W-1_RB1in_S07_Forward 637633297 25791.2 -413.675 -140.6 -263.9 -413.675 65.4 -263.9 -413.675 65.4 -389.1 -413.675 -140.6 -389.1 
W-1_RB1out_S07_Backward 637569809 24081.4 -448.675 69.9 -146.4 -448.675 -136.1 -146.4 -448.675 -136.1 -263.3 -448.675 69.9 -263.3 
W-1_RB1out_S07_Forward 637635345 25791.2 -448.675 69.9 -263.9 -448.675 -136.1 -263.9 -448.675 -136.1 -389.1 -448.675 69.9 -389.1 
W-1_RB1in_S08_Backward 637567889 24081.4 -287.953 -328.601 -146.4 -390.953 -150.199 -146.4 -390.953 -150.199 -263.3 -287.953 -328.601 -263.3 
W-1_RB1in_S08_Forward 637633425 25791.2 -287.953 -328.601 -263.9 -390.953 -150.199 -263.9 -390.953 -150.199 -389.1 -287.953 -328.601 -389.1 
W-1_RB1out_S08_Backward 637569937 24081.4 -423.514 -163.802 -146.4 -320.514 -342.204 -146.4 -320.514 -342.204 -263.3 -423.514 -163.802 -263.3 
W-1_RB1out_S08_Forward 637635473 25791.2 -423.514 -163.802 -263.9 -320.514 -342.204 -263.9 -320.514 -342.204 -389.1 -423.514 -163.802 -389.1 
W-1_RB1in_S09_Backward 637568017 24081.4 -85.0743 -428.553 -146.4 -263.476 -325.553 -146.4 -263.476 -325.553 -263.3 -85.0743 -428.553 -263.3 
W-1_RB1in_S09_Forward 637633553 25791.2 -85.0743 -428.553 -263.9 -263.476 -325.553 -263.9 -263.476 -325.553 -389.1 -85.0743 -428.553 -389.1 
W-1_RB1out_S09_Backward 637570065 24081.4 -284.873 -353.614 -146.4 -106.471 -456.614 -146.4 -106.471 -456.614 -263.3 -284.873 -353.614 -263.3 
W-1_RB1out_S09_Forward 637635601 25791.2 -284.873 -353.614 -263.9 -106.471 -456.614 -263.9 -106.471 -456.614 -389.1 -284.873 -353.614 -389.1 
W-1_RB1in_S10_Backward 637568145 24081.4 140.6 -413.675 -146.4 -65.4 -413.675 -146.4 -65.4 -413.675 -263.3 140.6 -413.675 -263.3 
W-1_RB1in_S10_Forward 637633681 25791.2 140.6 -413.675 -263.9 -65.4 -413.675 -263.9 -65.4 -413.675 -389.1 140.6 -413.675 -389.1 
W-1_RB1out_S10_Backward 637570193 24081.4 -69.9 -448.675 -146.4 136.1 -448.675 -146.4 136.1 -448.675 -263.3 -69.9 -448.675 -263.3 
W-1_RB1out_S10_Forward 637635729 25791.2 -69.9 -448.675 -263.9 136.1 -448.675 -263.9 136.1 -448.675 -389.1 -69.9 -448.675 -389.1 
W-1_RB1in_S11_Backward 637568273 24081.4 328.601 -287.953 -146.4 150.199 -390.953 -146.4 150.199 -390.953 -263.3 328.601 -287.953 -263.3 
W-1_RB1in_S11_Forward 637633809 25791.2 328.601 -287.953 -263.9 150.199 -390.953 -263.9 150.199 -390.953 -389.1 328.601 -287.953 -389.1 
W-1_RB1out_S11_Backward 637570321 24081.4 163.802 -423.514 -146.4 342.204 -320.514 -146.4 342.204 -320.514 -263.3 163.802 -423.514 -263.3 
W-1_RB1out_S11_Forward 637635857 25791.2 163.802 -423.514 -263.9 342.204 -320.514 -263.9 342.204 -320.514 -389.1 163.802 -423.514 -389.1 
W-1_RB1in_S12_Backward 637568401 24081.4 428.553 -85.0743 -146.4 325.553 -263.476 -146.4 325.553 -263.476 -263.3 428.553 -85.0743 -263.3 
W-1_RB1in_S12_Forward 637633937 25791.2 428.553 -85.0743 -263.9 325.553 -263.476 -263.9 325.553 -263.476 -389.1 428.553 -85.0743 -389.1 
W-1_RB1out_S12_Backward 637570449 24081.4 353.614 -284.873 -146.4 456.614 -106.471 -146.4 456.614 -106.471 -263.3 353.614 -284.873 -263.3 
W-1_RB1out_S12_Forward 637635985 25791.2 353.614 -284.873 -263.9 456.614 -106.471 -263.9 456.614 -106.471 -389.1 353.614 -284.873 -389.1 
W-1_RB2in_S01_Backward 637567025 19071.2 494.975 106 -146.4 494.975 -142 -146.4 494.975 -142 -223.3 494.975 106 -223.3 
W-1_RB2in_S01_Middle 637599793 19691.2 494.975 106 -223.9 494.975 -142 -223.9 494.975 -142 -303.3 494.975 106 -303.3 
W-1_RB2in_S01_Forward 637632561 21129.6 494.975 106 -303.9 494.975 -142 -303.9 494.975 -142 -389.1 494.975 106 -389.1 
W-1_RB2out_S01_Backward 637569073 28991.2 529.975 -142.7 -146.4 529.975 105.3 -146.4 529.975 105.3 -263.3 529.975 -142.7 -263.3 
W-1_RB2out_S01_Forward 637634609 31049.6 529.975 -142.7 -263.9 529.975 105.3 -263.9 529.975 105.3 -389.1 529.975 -142.7 -389.1 
W-1_RB2in_S02_Backward 637567153 19071.2 375.661 339.286 -146.4 499.661 124.512 -146.4 499.661 124.512 -223.3 375.661 339.286 -223.3 
W-1_RB2in_S02_Middle 637599921 19691.2 375.661 339.286 -223.9 499.661 124.512 -223.9 499.661 124.512 -303.3 375.661 339.286 -303.3 
W-1_RB2in_S02_Forward 637632689 21129.6 375.661 339.286 -303.9 499.661 124.512 -303.9 499.661 124.512 -389.1 375.661 339.286 -389.1 
W-1_RB2out_S02_Backward 637569201 28991.2 530.322 141.406 -146.4 406.322 356.18 -146.4 406.322 356.18 -263.3 530.322 141.406 -263.3 
W-1_RB2out_S02_Forward 637634737 31049.6 530.322 141.406 -263.9 406.322 356.18 -263.9 406.322 356.18 -389.1 530.322 141.406 -389.1 
W-1_RB2in_S03_Backward 637567281 14235.2 155.689 481.661 -185.4 370.463 357.661 -185.4 370.463 357.661 -242.8 155.689 481.661 -242.8 
W-1_RB2in_S03_Middle 637600049 19691.2 155.689 481.661 -243.4 370.463 357.661 -243.4 370.463 357.661 -322.8 155.689 481.661 -322.8 
W-1_RB2in_S03_Forward 637632817 16293.6 155.689 481.661 -323.4 370.463 357.661 -323.4 370.463 357.661 -389.1 155.689 481.661 -389.1 
W-1_RB2out_S03_Backward 637569329 24155.2 388.569 387.622 -185.4 173.795 511.622 -185.4 173.795 511.622 -282.8 388.569 387.622 -282.8 
W-1_RB2out_S03_Forward 637634865 26213.6 388.569 387.622 -283.4 173.795 511.622 -283.4 173.795 511.622 -389.1 388.569 387.622 -389.1 
W-1_RB2in_S04_Backward 637567409 19071.2 -106 494.975 -146.4 142 494.975 -146.4 142 494.975 -223.3 -106 494.975 -223.3 
W-1_RB2in_S04_Middle 637600177 19691.2 -106 494.975 -223.9 142 494.975 -223.9 142 494.975 -303.3 -106 494.975 -303.3 
W-1_RB2in_S04_Forward 637632945 21129.6 -106 494.975 -303.9 142 494.975 -303.9 142 494.975 -389.1 -106 494.975 -389.1 
W-1_RB2out_S04_Backward 637569457 28991.2 142.7 529.975 -146.4 -105.3 529.975 -146.4 -105.3 529.975 -263.3 142.7 529.975 -263.3 
W-1_RB2out_S04_Forward 637634993 31049.6 142.7 529.975 -263.9 -105.3 529.975 -263.9 -105.3 529.975 -389.1 142.7 529.975 -389.1 
W-1_RB2in_S05_Backward 637567537 19071.2 -339.286 375.661 -146.4 -124.512 499.661 -146.4 -124.512 499.661 -223.3 -339.286 375.661 -223.3 
W-1_RB2in_S05_Middle 637600305 19691.2 -339.286 375.661 -223.9 -124.512 499.661 -223.9 -124.512 499.661 -303.3 -339.286 375.661 -303.3 
W-1_RB2in_S05_Forward 637633073 21129.6 -339.286 375.661 -303.9 -124.512 499.661 -303.9 -124.512 499.661 -389.1 -339.286 375.661 -389.1 
W-1_RB2out_S05_Backward 637569585 28991.2 -141.406 530.322 -146.4 -356.18 406.322 -146.4 -356.18 406.322 -263.3 -141.406 530.322 -263.3 
W-1_RB2out_S05_Forward 637635121 31049.6 -141.406 530.322 -263.9 -356.18 406.322 -263.9 -356.18 406.322 -389.1 -141.406 530.322 -389.1 
W-1_RB2in_S06_Backward 637567665 19071.2 -481.661 155.689 -146.4 -357.661 370.463 -146.4 -357.661 370.463 -223.3 -481.661 155.689 -223.3 
W-1_RB2in_S06_Middle 637600433 19691.2 -481.661 155.689 -223.9 -357.661 370.463 -223.9 -357.661 370.463 -303.3 -481.661 155.689 -303.3 
W-1_RB2in_S06_Forward 637633201 21129.6 -481.661 155.689 -303.9 -357.661 370.463 -303.9 -357.661 370.463 -389.1 -481.661 155.689 -389.1 
W-1_RB2out_S06_Backward 637569713 28991.2 -387.622 388.569 -146.4 -511.622 173.795 -146.4 -511.622 173.795 -263.3 -387.622 388.569 -263.3 
W-1_RB2out_S06_Forward 637635249 31049.6 -387.622 388.569 -263.9 -511.622 173.795 -263.9 -511.622 173.795 -389.1 -387.622 388.569 -389.1 
W-1_RB2in_S07_Backward 637567793 19071.2 -494.975 -106 -146.4 -494.975 142 -146.4 -494.975 142 -223.3 -494.975 -106 -223.3 
W-1_RB2in_S07_Middle 637600561 19691.2 -494.975 -106 -223.9 -494.975 142 -223.9 -494.975 142 -303.3 -494.975 -106 -303.3 
W-1_RB2in_S07_Forward 637633329 21129.6 -494.975 -106 -303.9 -494.975 142 -303.9 -494.975 142 -389.1 -494.975 -106 -389.1 
W-1_RB2out_S07_Backward 637569841 28991.2 -529.975 142.7 -146.4 -529.975 -105.3 -146.4 -529.975 -105.3 -263.3 -529.975 142.7 -263.3 
W-1_RB2out_S07_Forward 637635377 31049.6 -529.975 142.7 -263.9 -529.975 -105.3 -263.9 -529.975 -105.3 -389.1 -529.975 142.7 -389.1 
W-1_RB2in_S08_Backward 637567921 19071.2 -375.661 -339.286 -146.4 -499.661 -124.512 -146.4 -499.661 -124.512 -223.3 -375.661 -339.286 -223.3 
W-1_RB2in_S08_Middle 637600689 19691.2 -375.661 -339.286 -223.9 -499.661 -124.512 -223.9 -499.661 -124.512 -303.3 -375.661 -339.286 -303.3 
W-1_RB2in_S08_Forward 637633457 21129.6 -375.661 -339.286 -303.9 -499.661 -124.512 -303.9 -499.661 -124.512 -389.1 -375.661 -339.286 -389.1 
W-1_RB2out_S08_Backward 637569969 28991.2 -530.322 -141.406 -146.4 -406.322 -356.18 -146.4 -406.322 -356.18 -263.3 -530.322 -141.406 -263.3 
W-1_RB2out_S08_Forward 637635505 31049.6 -530.322 -141.406 -263.9 -406.322 -356.18 -263.9 -406.322 -356.18 -389.1 -530.322 -141.406 -389.1 
W-1_RB2in_S09_Backward 637568049 19071.2 -155.689 -481.661 -146.4 -370.463 -357.661 -146.4 -370.463 -357.661 -223.3 -155.689 -481.661 -223.3 
W-1_RB2in_S09_Middle 637600817 19691.2 -155.689 -481.661 -223.9 -370.463 -357.661 -223.9 -370.463 -357.661 -303.3 -155.689 -481.661 -303.3 
W-1_RB2in_S09_Forward 637633585 21129.6 -155.689 -481.661 -303.9 -370.463 -357.661 -303.9 -370.463 -357.661 -389.1 -155.689 -481.661 -389.1 
W-1_RB2out_S09_Backward 637570097 28991.2 -388.569 -387.622 -146.4 -173.795 -511.622 -146.4 -173.795 -511.622 -263.3 -388.569 -387.622 -263.3 
W-1_RB2out_S09_Forward 637635633 31049.6 -388.569 -387.622 -263.9 -173.795 -511.622 -263.9 -173.795 -511.622 -389.1 -388.569 -387.622 -389.1 
W-1_RB2in_S10_Backward 637568177 19071.2 106 -494.975 -146.4 -142 -494.975 -146.4 -142 -494.975 -223.3 106 -494.975 -223.3 
W-1_RB2in_S10_Middle 637600945 19691.2 106 -494.975 -223.9 -142 -494.975 -223.9 -142 -494.975 -303.3 106 -494.975 -303.3 
W-1_RB2in_S10_Forward 637633713 21129.6 106 -494.975 -303.9 -142 -494.975 -303.9 -142 -494.975 -389.1 106 -494.975 -389.1 
W-1_RB2out_S10_Backward 637570225 28991.2 -142.7 -529.975 -146.4 105.3 -529.975 -146.4 105.3 -529.975 -263.3 -142.7 -529.975 -263.3 
W-1_RB2out_S10_Forward 637635761 31049.6 -142.7 -529.975 -263.9 105.3 -529.975 -263.9 105.3 -529.975 -389.1 -142.7 -529.975 -389.1 
W-1_RB2in_S11_Backward 637568305 19071.2 339.286 -375.661 -146.4 124.512 -499.661 -146.4 124.512 -499.661 -223.3 339.286 -375.661 -223.3 
W-1_RB2in_S11_Middle 637601073 19691.2 339.286 -375.661 -223.9 124.512 -499.661 -223.9 124.512 -499.661 -303.3 339.286 -375.661 -303.3 
W-1_RB2in_S11_Forward 637633841 21129.6 339.286 -375.661 -303.9 124.512 -499.661 -303.9 124.512 -499.661 -389.1 339.286 -375.661 -389.1 
W-1_RB2out_S11_Backward 637570353 28991.2 141.406 -530.322 -146.4 356.18 -406.322 -146.4 356.18 -406.322 -263.3 141.406 -530.322 -263.3 
W-1_RB2out_S11_Forward 637635889 31049.6 141.406 -530.322 -263.9 356.18 -406.322 -263.9 356.18 -406.322 -389.1 141.406 -530.322 -389.1 
W-1_RB2in_S12_Backward 637568433 19071.2 481.661 -155.689 -146.4 357.661 -370.463 -146.4 357.661 -370.463 -223.3 481.661 -155.689 -223.3 
W-1_RB2in_S12_Middle 637601201 19691.2 481.661 -155.689 -223.9 357.661 -370.463 -223.9 357.661 -370.463 -303.3 481.661 -155.689 -303.3 
W-1_RB2in_S12_Forward 637633969 21129.6 481.661 -155.689 -303.9 357.661 -370.463 -303.9 357.661 -370.463 -389.1 481.661 -155.689 -389.1 
W-1_RB2out_S12_Backward 637570481 28991.2 387.622 -388.569 -146.4 511.622 -173.795 -146.4 511.622 -173.795 -263.3 387.622 -388.569 -263.3 
W-1_RB2out_S12_Forward 637636017 31049.6 387.622 -388.569 -263.9 511.622 -173.795 -263.9 511.622 -173.795 -389.1 387.622 -388.569 -389.1 
W-1_RB3-_S01_Backward 637567057 17301.2 602.15 17.4 -146.4 602.15 -130.6 -146.4 602.15 -130.6 -263.3 602.15 17.4 -263.3 
W-1_RB3+_S01_Backward 637571153 17301.2 602.15 167.4 -146.4 602.15 19.4 -146.4 602.15 19.4 -263.3 602.15 167.4 -263.3 
W-1_RB3-_S01_Forward 637632593 18529.6 602.15 17.4 -263.9 602.15 -130.6 -263.9 602.15 -130.6 -389.1 602.15 17.4 -389.1 
W-1_RB3+_S01_Forward 637636689 18529.6 602.15 167.4 -263.9 602.15 19.4 -263.9 602.15 19.4 -389.1 602.15 167.4 -389.1 
W-1_RB3-_S02_Backward 637567185 17301.2 512.777 316.144 -146.4 586.777 187.972 -146.4 586.777 187.972 -263.3 512.777 316.144 -263.3 
W-1_RB3+_S02_Backward 637571281 17301.2 437.777 446.048 -146.4 511.777 317.876 -146.4 511.777 317.876 -263.3 437.777 446.048 -263.3 
W-1_RB3-_S02_Forward 637632721 18529.6 512.777 316.144 -263.9 586.777 187.972 -263.9 586.777 187.972 -389.1 512.777 316.144 -389.1 
W-1_RB3+_S02_Forward 637636817 18529.6 437.777 446.048 -263.9 511.777 317.876 -263.9 511.777 317.876 -389.1 437.777 446.048 -389.1 
W-1_RB3-_S03_Backward 637567313 14415.2 286.006 530.177 -185.4 414.178 456.177 -185.4 414.178 456.177 -282.8 286.006 530.177 -282.8 
W-1_RB3+_S03_Backward 637571409 14415.2 156.102 605.177 -185.4 284.274 531.177 -185.4 284.274 531.177 -282.8 156.102 605.177 -282.8 
W-1_RB3-_S03_Forward 637632849 15643.6 286.006 530.177 -283.4 414.178 456.177 -283.4 414.178 456.177 -389.1 286.006 530.177 -389.1 
W-1_RB3+_S03_Forward 637636945 15643.6 156.102 605.177 -283.4 284.274 531.177 -283.4 284.274 531.177 -389.1 156.102 605.177 -389.1 
W-1_RB3-_S04_Backward 637567441 17301.2 -17.4 602.15 -146.4 130.6 602.15 -146.4 130.6 602.15 -263.3 -17.4 602.15 -263.3 
W-1_RB3+_S04_Backward 637571537 17301.2 -167.4 602.15 -146.4 -19.4 602.15 -146.4 -19.4 602.15 -263.3 -167.4 602.15 -263.3 
W-1_RB3-_S04_Forward 637632977 18529.6 -17.4 602.15 -263.9 130.6 602.15 -263.9 130.6 602.15 -389.1 -17.4 602.15 -389.1 
W-1_RB3+_S04_Forward 637637073 18529.6 -167.4 602.15 -263.9 -19.4 602.15 -263.9 -19.4 602.15 -389.1 -167.4 602.15 -389.1 
W-1_RB3-_S05_Backward 637567569 17301.2 -316.144 512.777 -146.4 -187.972 586.777 -146.4 -187.972 586.777 -263.3 -316.144 512.777 -263.3 
W-1_RB3+_S05_Backward 637571665 17301.2 -446.048 437.777 -146.4 -317.876 511.777 -146.4 -317.876 511.777 -263.3 -446.048 437.777 -263.3 
W-1_RB3-_S05_Forward 637633105 18529.6 -316.144 512.777 -263.9 -187.972 586.777 -263.9 -187.972 586.777 -389.1 -316.144 512.777 -389.1 
W-1_RB3+_S05_Forward 637637201 18529.6 -446.048 437.777 -263.9 -317.876 511.777 -263.9 -317.876 511.777 -389.1 -446.048 437.777 -389.1 
W-1_RB3-_S06_Backward 637567697 17301.2 -530.177 286.006 -146.4 -456.177 414.178 -146.4 -456.177 414.178 -263.3 -530.177 286.006 -263.3 
W-1_RB3+_S06_Backward 637571793 17301.2 -605.177 156.102 -146.4 -531.177 284.274 -146.4 -531.177 284.274 -263.3 -605.177 156.102 -263.3 
W-1_RB3-_S06_Forward 637633233 18529.6 -530.177 286.006 -263.9 -456.177 414.178 -263.9 -456.177 414.178 -389.1 -530.177 286.006 -389.1 
W-1_RB3+_S06_Forward 637637329 18529.6 -605.177 156.102 -263.9 -531.177 284.274 -263.9 -531.177 284.274 -389.1 -605.177 156.102 -389.1 
W-1_RB3-_S07_Backward 637567825 17301.2 -602.15 -17.4 -146.4 -602.15 130.6 -146.4 -602.15 130.6 -263.3 -602.15 -17.4 -263.3 
W-1_RB3+_S07_Backward 637571921 17301.2 -602.15 -167.4 -146.4 -602.15 -19.4 -146.4 -602.15 -19.4 -263.3 -602.15 -167.4 -263.3 
W-1_RB3-_S07_Forward 637633361 18529.6 -602.15 -17.4 -263.9 -602.15 130.6 -263.9 -602.15 130.6 -389.1 -602.15 -17.4 -389.1 
W-1_RB3+_S07_Forward 637637457 18529.6 -602.15 -167.4 -263.9 -602.15 -19.4 -263.9 -602.15 -19.4 -389.1 -602.15 -167.4 -389.1 
W-1_RB3-_S08_Backward 637567953 17301.2 -512.777 -316.144 -146.4 -586.777 -187.972 -146.4 -586.777 -187.972 -263.3 -512.777 -316.144 -263.3 
W-1_RB3+_S08_Backward 637572049 17301.2 -437.777 -446.048 -146.4 -511.777 -317.876 -146.4 -511.777 -317.876 -263.3 -437.777 -446.048 -263.3 
